"ID","SiteSeries","SiteSeriesLongName","SiteSeriesScientificName","Level"
1788522749,"SBS mc 2 /15","Pl – Few-flowered sedge – Peat moss","Pinus contorta – Carex pauciflora – Sphagnum spp.",11
1791858428,"SWB mk   /05","Sw – Willow – Crowberry","Picea glauca – Salix spp. – Empetrum nigrum",11
1793380733,"SBS dk   /02","Pl – Juniper – Ricegrass","Pinus contorta – Juniperus communis – Oryzopsis asperifolia",11
1793493897,"IDF dk 3 /Wf07","Scrub birch – Buckbean – Shore sedge","Betula nana – Menyanthes trifoliata – Carex limosa",11
1793641612,"CWH vh 1 /04","HwSs – Lanky moss","Tsuga heterophylla – Picea sitchensis – Rhytidiadelphus loreus",11
1793811194,"ESSFdc 1 /Ro06.2","Juniper – Kinnikinnick – Stonecrop – Sandwort","Juniperus communis – Arctostaphylos uva-ursi – Sedum spp. – Eremogone capillaris",11
1794055839,"SBS wk 2 /07","Lt – Water sedge – Fen Moss","Larix laricina – Carex aquatilis – Tomentypnum nitens",11
1794189149,"ICH dh   /Vs14","Saskatoon – Snowberry – Strawberry","Amelanchier alnifolia – Symphoricarpos albus – Fragaria sp.",11
1795847941,"ESSFwcw  /Ws13","Barclay’s willow – Common horsetail – Arrow-leaved groundsel","Salix barclayi – Equisetum arvense – Senecio triangularis",11
1795915364,"MS  xk 1 /Wm02","Swamp horsetail – Beaked sedge","Equisetum fluviatile – Carex utriculata",11
1798483537,"IDF xx 2 /Ga06","Seablite","Suaeda calceoliformis ",11
1799341339,"MS  dk   /Vh01","Cow-parsnip – Fireweed – Nettle","Heracleum maximum – Chamerion angustifolium – Urtica dioica",11
1799443104,"MS  dw   /Wm05","Cattail","Typha latifolia",11
1799515178,"BWBSmk   /111","Sw – Mountain alder – Horsetail","Picea glauca – Alnus incana – Equisetum arvense",11
1799556164,"ICH mk 4 /Rt07","Aspen – Juniper – Rocktripe","Populus tremuloides – Juniperus communis –  Umbilicaria sp.",11
1803120389,"SBS dk   /01$Atpw","$At – Pink wintergreen","Populus tremuloides – Pyrola asarifolia",11
1804563039,"MS  xk   /06","Pl – Falsebox – Lupine","Pinus contorta – Paxistima myrsinites – Lupinus arcticus",11
1805632556,"IDF xk   /Wm07","Baltic rush","Juncus balticus",11
1807205830,"SBS mc 1 /07","Sxw – Devil's club – Step moss","Picea engelmannii x glauca – Oplopanax horridus – Hylocomium splendens",11
1810014430,"MS  dv   /02","Pl – Penstemon – Balsamroot","Pinus contorta – Penstemon procerus – Balsamorhiza sagittata",11
1811082172,"ICH mw 2 /Wf01","Water sedge – Beaked sedge","Carex aquatilis – Carex utriculata",11
1813993184,"ICH vc   /03b","Sx – Devil's club; Morainal","Picea sp. x Picea sp. – Oplopanax horridus, Morainal",11
1814039718,"ESSFwh 1 /Fl02","Mountain alder – Red-osier dogwood – Lady fern","Alnus incana – Cornus sericea – Athyrium filix-femina",11
1815049032,"MS  dk   /Wm15","Bluejoint – Water sedge","Calamagrostis canadensis – Carex aquatilis",11
1815519835,"ICH mw 2 /Ro09.2","Saskatoon – Poverty oatgrass – Rock moss – Clad lichen","Amelanchier alnifolia – Danthonia spicata – Racomitrium spp. – Cladonia spp.",11
1816325095,"ICH mk 4 /Vh01.2","Cow-parsnip – Fireweed – Bluejoint","Heracleum maximum – Chamerion angustifolium – Calamagrostis canadensis",11
1818408106,"ESSFwmw  /Vs01","Sitka alder – Lady fern","Alnus viridis ssp. sinuata – Athyrium filix-femina",11
1821333976,"ICH dw 4 /110","CwHw – Devil's club – Lady fern","Thuja plicata – Tsuga heterophylla – Oplopanax horridus- Athyrium filix-femina ",11
1822030859,"ESSFwm 3 /Vh02.2","Valerian – Showy Sedge – Fireweed","Valeriana sitchensis – Carex spectabilis – Chamerion angustifolium",11
1822508375,"ICH dh   /Vs11","Thimbleberry – Cow parsnip – Fireweed","Rubus parviflorus – Heracleum maximum – Chamerion angustifolium",11
1823322990,"ESSFwm 3 /Ro11","Grouseberry – Clad lichen","Vaccinium scoparium – Cladonia spp.",11
1823799657,"CWH vh 2 /03","CwYc – Salal","Thuja plicata – Chamaecyparis nootkatensis – Gaultheria shallon",11
1823846661,"IDF xx 2 /104","Py – Bluebunch wheatgrass – Rough fescue","Pinus ponderosa – Pseudoroegneria spicata – Festuca campestris",11
1823930504,"ESSFdk 1 /Vs12","Huckleberry – Rhododendron – Fireweed","Vaccinium membranaceum – Rhododendron albiflorum – Chamerion angustifolium",11
1825452701,"MS  dm 2 /Wm09","Inflated sedge","Carex exsiccata",11
1826755118,"ICH mw 2 /Rt02","Rock moss – Clad lichen","Racomitrium spp. – Cladonia spp.",11
1828547389,"ESSFdcw  /Vs10.2","Barclay's willow – Cow-parsnip – Fireweed","Salix barclayi – Heracleum maximum – Chamerion angustifolium",11
1830056529,"ICH dh   /Ro09.2","Saskatoon – Poverty oatgrass – Rock moss – Clad lichen","Amelanchier alnifolia – Danthonia spicata – Racomitrium spp. – Cladonia spp.",11
1833042947,"SBS mc 2 /05","Sxw – Twinberry – Coltsfoot","Picea engelmannii x glauca – Lonicera involucrata – Petasites frigidus",11
1833204882,"ESSFwh 3 /Vs10.1","Sitka willow – Cow-parsnip – Fireweed","Salix sitchensis – Heracleum maximum – Chamerion angustifolium",11
1835736128,"ICH vk 2 /08","Pl – Bog rosemary – Peat moss","Pinus contorta – Andromeda polifolia – Sphagnum spp.",11
1836231307,"MS  dk   /Wf06","Slender sedge – Buckbean","Carex lasiocarpa – Menyanthes trifoliata",11
1836471007,"ICH mc 2 /Ws01","Mountain alder – Skunk cabbage – Lady fern","Alnus incana – Lysichiton americanus – Athyrium filix-femina",11
1840235816,"ESSFwh 2 /Vs10","Willow – Cow-parsnip – Fireweed","Salix sp. – Heracleum maximum – Chamerion angustifolium",11
1840735609,"ESSFwcw  /Vh11","Fireweed – Yarrow – Strawberry","Chamerion angustifolium – Achillea millefolium – Fragaria virginiana",11
1841616527,"ICH mw 4 /Vh01","Cow-parsnip – Fireweed – Nettle","Heracleum maximum – Chamerion angustifolium – Urtica dioica",11
1841638235,"ICH dw 1 /Wm09","Inflated sedge","Carex exsiccata",11
1842979812,"ESSFwcw  /Vs01.2","Sitka alder – Spiny wood fern","Alnus viridis ssp. sinuata – Dryopteris expansa",11
1844947961,"ESSFwm 4 /Vs02","Sitka alder – Solomon's-seal","Alnus viridis ssp. sinuata – Maianthemum racemosum",11
1847647344,"MS  dk   /Wf07","Scrub birch – Buckbean – Shore sedge","Betula nana – Menyanthes trifoliata – Carex limosa",11
1848536877,"ICH wk 2 /Wf02","Scrub birch – Water sedge","Betula nana – Carex aquatilis",11
1848705432,"ESSFwv   /01","BlHm – Azalea","Abies lasiocarpa – Tsuga mertensiana – Menziesia ferrunginea",11
1849031223,"ICH dw 1 /112","CwHw – Horsetail – Lady fern","Thuja plicata – Tsuga heterophylla – Oplopanax horridus- Athyrium filix-femina",11
1849931843,"ESSFdcw  /110","Bl – Valerian – Hellebore – Globeflower","Abies lasiocarpa – Valeriana sitchensis – Veratrum viride – Trollius albiflorus",11
1850424308,"SBS wk 2 /Wf02","Scrub birch – Water sedge","Betula nana – Carex aquatilis",11
1850774563,"IDF dm 2 /Rt07","Aspen – Juniper – Rocktripe","Populus tremuloides – Juniperus communis –  Umbilicaria sp.",11
1850862804,"IDF xk   /Rt04","Saskatoon – Bluebunch wheatgrass","Amelanchier alnifolia – Pseudoroegneria spicata",11
1851598981,"ESSFdk 1 /Wf02","Scrub birch – Water sedge","Betula nana – Carex aquatilis",11
1852271557,"ICH mm   /07","SbPl – Bog-laurel – Sphagnum","Picea mariana – Pinus contorta – Kalmia microphylla",11
1853130588,"ESSFwh 2 /Vs01.2","Sitka alder – Spiny wood fern","Alnus viridis ssp. sinuata – Dryopteris expansa",11
1854772644,"SBS wk 3a/05","Sb – Labrador tea","Picea mariana – Rhododendron groenlandicum",11
1855887852,"ICH mk 4 /Ro05","Juniper – Kinnikinnick – Penstemon","Juniperus communis – Arctostaphylos uva-ursi – Penstemon fruticosa",11
1857326086,"IDF dm 1 /05","FdLw – Spruce – Pinegrass","Pseudotsuga menziesii – Larix occidentalis - Picea sp. - Calamagrostis rubescens",11
1857972185,"ICH mw 3 /08","CwSxw – Skunk cabbage","Thuja plicata – Picea engelmannii x glauca – Lysichiton americanus",11
1858190754,"CWH vm 1 /01","HwBa – Blueberry","Tsuga heterophylla – Abies amabilis – Vaccinium alaskense",11
1860290245,"SBS dw 1 /04","Pl – Pinegrass – Feathermoss","Pinus contorta – Calamagrostis rubescens – Pleurozium schreberi",11
1860790259,"SBS dk   /03$Atki","$At – Kinnikinnick","Populus tremuloides – Arctostaphylos uva-ursi",11
1863191539,"ICH vc   /Fl01","Mountain alder – Common horsetail","Alnus incana – Equisetum arvense",11
1863918233,"IDF dk 2 /08","Willow – Sedge","Salix spp. – Carex spp.",11
1865857251,"ESSFdk 2 /Rt01","Rocktripe – Green map","Umbilicaria sp. – Rhizocarpon geographicum",11
1867269842,"CWH vm 1 /11","Act – Willow","Populus trichocarpa – Salix spp.",11
1867619170,"SBS mc 2 /10","Sxw – Horsetail","Picea engelmannii x glauca – Equisetum arvense",11
1869372466,"ICH dw 4 /Fm01","Cottonwood – Snowberry – Rose","Populus trichocarpa – Symphoricarpos albus – Rosa acicularis",11
1871484998,"ICH mw 5 /Vs11","Thimbleberry – Cow parsnip – Fireweed","Rubus parviflorus – Heracleum maximum – Chamerion angustifolium",11
1871926534,"SBS dk   /81","Saskatoon – Slender wheatgrass","Amelanchier alnifolia – Elymus trachycaulus",11
1872223989,"ICH vc   /Ws04","Drummond's willow – Beaked sedge","Salix drummondiana – Carex utriculata",11
1875305274,"IDF dk 2 /05","SxwFd – Dogwood – Gooseberry","Picea engelmannii x glauca – Pseudotsuga menziesii – Cornus sericea – Ribes lacustre",11
1879398868,"CWH mm 1 /Wf53","Slender sedge – White beak-rush","Carex lasiocarpa – Rhynchospora alba",11
1879634082,"ESSFdcw  /Vh02","Valerian – Hellebore – Fireweed","Valeriana sitchensis – Veratrum viride – Chamerion angustifolium",11
1881703968,"ESSFxc   /Wf01","Water sedge – Beaked sedge","Carex aquatilis – Carex utriculata",11
1883321833,"SBS mc 2 /07","Sxw – Scrub birch – Feathermoss","Picea engelmannii x glauca – Betula nana – Pleurozium schreberi",11
1885748363,"ICH xw  a/Wm02","Swamp horsetail – Beaked sedge","Equisetum fluviatile – Carex utriculata",11
1886713924,"MS  dw   /Fl02","Mountain alder – Red-osier dogwood – Lady fern","Alnus incana – Cornus sericea – Athyrium filix-femina",11
1887007314,"ICH mw 5 /113","CwSxw – Skunk cabbage","Thuja plicata – Picea engelmannii x glauca – Lysichiton americanus",11
1888396848,"ICH mw 5 /Wm01","Beaked sedge – Water sedge","Carex utriculata – Carex aquatilis",11
1892474968,"IDF xm   /Wm01","Beaked sedge – Water sedge","Carex utriculata – Carex aquatilis",11
1892798721,"ESSFdk 1 /Ro10","Huckleberry – Rock moss – Haircap moss","Vaccinium membranaceum – Racomitrium spp. – Polytrichum sp.",11
1893200348,"SBPSmk   /06","Sxw – Twinberry","Picea engelmannii x glauca – Lonicera involucrata",11
1893844768,"IDF dk 1 /Wm06","Great bulrush","Schoenoplectus acutus",11
1894553175,"SBS wk 3 /05","Sb – Labrador tea","Picea mariana – Rhododendron groenlandicum",11
1895260856,"SBS wk 1 /Wf03","Water sedge – Peat moss","Carex aquatilis – Sphagnum spp.",11
1896234559,"CDF mm   /Wf5","Sweet gale – Sitka sedge","Myrica gale – Carex sitchensis",11
1902383888,"ICH mc 1 /04","HwBl – Devil's club","Tsuga heterophylla – Abies lasiocarpa – Oplopanax horridus",11
1903756765,"ICH mw 4 /Ro09.1","Saskatoon – Rock moss – Clad lichen","Amelanchier alnifolia – Racomitrium spp. – Cladonia spp.",11
1904665050,"PP  xh 2 /05","Big sage – Bluebunch wheatgrass – Fescue","Artemisia tridentata ssp. tridentata – Pseudoroegneria spicata – Festuca sp.",11
1905110692,"ICH wc   /08","Sx – Horsetail","Picea sp. x Picea sp. – Equisetum arvense",11
1907061536,"SBS mk 2 /Wm02","Swamp horsetail – Beaked sedge","Equisetum fluviatile – Carex utriculata",11
1910494096,"ICH vk 1 /03","CwHw – Oak fern – Foamflower","Thuja plicata – Tsuga heterophylla – Gymnocarpium dryopteris",11
1910587708,"BWBSdk   /111","Sw – Mountain alder – Horsetail","Picea glauca – Alnus incana – Equisetum arvense",11
1910727362,"BG  xh 2 /Wm08","Sharp bulrush","Schoenoplectus pungens",11
1912210146,"ICH mk 4 /Fl01","Mountain alder – Common horsetail","Alnus incana – Equisetum arvense",11
1913226827,"SBS vk   /Wf02","Scrub birch – Water sedge","Betula nana – Carex aquatilis",11
1916667829,"ICH mw 2 /111","CwHw – Devil's club – Lady fern","Thuja plicata – Tsuga heterophylla – Oplopanax horridus- Athyrium filix-femina",11
1916916620,"ESSFxv 1 /02","BlPa – Juniper – Cladonia","Abies lasiocarpa – Pinus albicaulis – Juniperus communis – Cladonia spp.",11
1917348142,"ESSFwh 2 /Wf13","Narrow-leaved cotton-grass – Shore sedge","Eriophorum angustifolium – Carex limosa",11
1918775374,"ESSFdkw  /101.2","BlSe – Rhododendeon – Grouseberry ","Abies lasiocarpa – Picea engelmannii – Rhododendron albiflorum – Vaccinium scoparium",11
1919095056,"CWH dm   /10","Act – Willow","Populus trichocarpa – Salix spp.",11
1919853414,"ICH dw 1 /Fm02","Cottonwood – Spruce – Dogwood","Populus balsamifera – Picea sp. – Alnus incana – Cornus sericea",11
1920588809,"BWBSwk 2 /101$6B.1","$At – Sitka alder – High bush-cranberry","Populus tremuloides – Alnus alnobetula ssp. sinuata – Viburnum edule",11
1922561687,"ESSFdkw  /Ws13","Barclay’s willow – Common horsetail – Arrow-leaved groundsel","Salix barclayi – Equisetum arvense – Senecio triangularis",11
1924269225,"IDF xk   /Ro03","Antelope-brush – Selaginella – Bluebunch wheatgrass","Purshia tridentata – Selaginella densa – Pseudoroegneria spicata",11
1925427122,"ESSFwm 2 /Ro10","Huckleberry – Rock moss – Haircap moss","Vaccinium membranaceum – Racomitrium spp. – Polytrichum sp.",11
1926035315,"ICH xw   /Rt02","Rock moss – Clad lichen","Racomitrium spp. – Cladonia spp.",11
1926080790,"SBS mw   /13","Sxw – Mountain alder – Lady fern","Picea engelmannii x glauca – Alnus incana – Athyrium filix-femina",11
1927001099,"SBS wk 3a/08","Sxw – Horsetail","Picea engelmannii x glauca – Equisetum arvense",11
1928332174,"ICH dw 4 /Wm05","Cattail","Typha latifolia",11
1928997708,"IDF dk 5 /Ws07","Spruce – Common horsetail – Leafy moss","Picea engelmannii x glauca – Equisetum arvense – Carex disperma – Rhizomnium sp.",11
1930348025,"MS  xk 1 /Wf01","Water sedge – Beaked sedge","Carex aquatilis – Carex utriculata",11
1932384661,"CWH wh 1 /103 ","Ss – Salal  ","Picea sitchensis – Gaultheria shallon",11
1933294234,"ICH mw 5 /Vs02","Sitka alder – Solomon's-seal","Alnus viridis ssp. sinuata – Maianthemum racemosum",11
1935745751,"SBS mk 1 /01","Sxw – Huckleberry – High bush-cranberry","Picea engelmannii x glauca – Vaccinium membranaceum – Viburnum edule",11
1935940047,"MS  dc 2 /02","FdBl – Spirea – Stonecrop","Pseudotsuga menziesii – Abies lasiocarpa – Spiraea betulifolia – Sedum spp.",11
1936249048,"MS  xk 1 /Wb07","Pl  – Water sedge – Peat moss","Pinus contorta var. latifolia – Carex aquatilis – Sphagnum spp.",11
1937046357,"ICH mw 4 /Vh01.2","Cow-parsnip – Fireweed – Bluejoint","Heracleum maximum – Chamerion angustifolium – Calamagrostis canadensis",11
1937216126,"ESSFwm 1 /Vs04","Sitka alder – Devil's club – Oak fern","Alnus viridis ssp. sinuata – Oplopanax horridus – Gymnocarpium dryopteris",11
1938275118,"MS  dc 1 /03","Pl – Spirea – Pinegrass","Pinus contorta – Spiraea betulifolia – Calamagrostis rubescens",11
1938285470,"IDF dm 2 /104.2","LwFd(Pl) – Pinegrass","Larix occidentalis – Pseudotsuga menziesii – (Pinus contorta) – Calamagrostis rubescens",11
1938325657,"MS  dm 1 /08","Sxw – Gooseberry – Oak fern","Picea engelmannii x glauca – Ribes lacustre – Gymnocarpium dryopteris",11
1938712802,"IDF dk 5 /Fl03","Pacific willow – Red-osier dogwood – Horsetail","Salix lasiandra – Cornus sericea – Equisetum arvense",11
1938778347,"ICH mw 2 /111.2","CwHw – Lady fern – Oak fern","Thuja plicata – Tsuga heterophylla – Athyrium filix-femina – Gymnocarpium dryopteris",11
1938869461,"ICH dh   /Wm15","Bluejoint – Water sedge","Calamagrostis canadensis – Carex aquatilis",11
1940956203,"ICH dh   /Ro09","Saskatoon – Rock moss – Clad lichen","Amelanchier alnifolia – Racomitrium spp. – Cladonia spp.",11
1941414218,"MS  dc 2 /Wm02","Swamp horsetail – Beaked sedge","Equisetum fluviatile – Carex utriculata",11
1941618734,"CWH vm 2 /10","Pl – Sphagnum","Pinus contorta – Sphagnum spp.",11
1942423584,"SBPSdc   /Wm02","Swamp horsetail – Beaked sedge","Equisetum fluviatile – Carex utriculata",11
1943721995,"IDF dm 2 /103","Fd(Py) – Bluebunch wheatgrass – Pinegrass","Pseudotsuga menziesii – Pinus ponderosa – Pseudoroegneria spicata – Calamagrostis rubescens",11
1944157451,"SBS dk   /Wf05","Slender sedge – Common hook moss","Carex lasiocarpa – Drepanocladus aduncus",11
1945723803,"BWBSmk   /Wb09","Sb – Common horsetail – Peat moss","Picea mariana – Equisetum arvense – Sphagnum spp.",11
1945864769,"ESSFwm 3 /Ro10","Huckleberry – Rock moss – Haircap moss","Vaccinium membranaceum – Racomitrium spp. – Polytrichum sp.",11
1946168356,"ICH xw  a/Wf01","Water sedge – Beaked sedge","Carex aquatilis – Carex utriculata",11
1947113106,"ESSFdk 2 /112a","SeBl – Horsetail – Feathermoss; Riparian phase","Abies lasiocarpa – Picea engelmannii – Equisetum arvense – Pleurozium schreberi",11
1948087413,"ESSFdk 2 /112","SeBl – Horsetail – Feathermoss","Abies lasiocarpa – Picea engelmannii – Equisetum arvense – Pleurozium schreberi",11
1953623838,"ICH mw 4 /Vs01.1","Sitka alder – Lady fern","Alnus viridis ssp. sinuata – Athyrium filix-femina – Dryopteris expansa",11
